file_id,file_name,source,source_url,license,label,category,event_type,duration_seconds,sample_rate,channels,file_format,quality_rating,usable_for_training,has_url,category_display
zapsplat_2a13a208b5,zapsplat_household_metal_garage_door_close_slower_inside_close_up_111275.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_3ecaaf46d4,zapsplat_household_metal_garage_door_open_recorded_inside_distance_111291.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_419b2e5054,zapsplat_household_metal_garage_door_open_fully_inside_close_up_111289.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_46540e075e,zapsplat_household_metal_garage_door_close_part_way_inside_close_up_111273.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_54422fc824,zapsplat_household_metal_garage_door_open_and_close_exterior_close_up_111284.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_70610598a2,zapsplat_household_metal_garage_door_close_a_little_inside_close_up_111287.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_73dd7f6f73,zapsplat_household_metal_garage_door_open_fast_recorded_inside_distance_111288.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_7f85bcbea9,zapsplat_household_metal_garage_door_open_exterior_close_up_111286.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_92d7100b74,zapsplat_household_metal_garage_door_open_slower_inside_close_up_111292.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_b307a3c00b,zapsplat_household_metal_garage_door_movement_close_short_hard_inside_close_up_111278.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_d4d50793f9,zapsplat_household_metal_garage_door_close_recorded_inside_distance_111274.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_df6e4f6190,zapsplat_household_metal_garage_door_open_a_little_inside_close_up_111283.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_e27ed097d5,zapsplat_household_metal_garage_door_movement_clunk_inside_close_up_111279.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_e8a07c3615,zapsplat_household_metal_garage_door_movement_open_or_close_recorded_inside_close_to_runners_clanking_001_111280.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_eceabd9c00,zapsplat_household_metal_garage_door_impact_rattle_inside_close_up_111276.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_f9cdccaa81,zapsplat_household_metal_garage_door_close_fast_recorded_inside_distance_111271.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-garage-door/,ZapSplat Standard License,normal_environment,environment,metal_garage_door,,,,mp3,,,True,Environment
zapsplat_14fffa95b3,zapsplat_impact_metal_oil_drum_drag_bounce_concrete_ground_10588.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_2a59581b35,zapsplat_impact_metal_oil_drum_empty_multiple_002_10595.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_50e1574c7c,zapsplat_foley_metal_oil_drum_half_roll_over_003_10587.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_5a6929d257,zapsplat_foley_metal_oil_drum_empty_drag_concrete_ground_002_10584.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_5bd1c8c412,zapsplat_foley_metal_oil_drum_half_roll_over_001_10585.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_66297e3f61,zapsplat_impact_metal_oil_drum_empty_003_10591.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_6816433054,zapsplat_impact_metal_oil_drum_empty_005_10593.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_77db89f637,zapsplat_foley_metal_oil_drum_half_roll_over_002_10586.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_8aa1664f38,zapsplat_impact_metal_oil_drum_empty_002_10590.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_8ea459d6ed,zapsplat_impact_metal_oil_drum_empty_001_10589.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_ab63ce5a40,zapsplat_impact_metal_oil_drum_empty_multiple_001_10594.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_c12add8518,zapsplat_foley_metal_oil_drum_empty_drag_concrete_ground_001_10583.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_fce2f55ff9,zapsplat_impact_metal_oil_drum_empty_004_10592.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-oil-drum-impacts/,ZapSplat Standard License,normal_environment,environment,metal_oil_drum_impact,,,,mp3,good,yes,True,Environment
zapsplat_08e165e8db,zapsplat_foley_metal_scrape_drag_slide_resonate_screech_med_pitched_109078.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_1278933e51,zapsplat_foley_metal_scrape_scratch_shrill_high_pitched_on_metal_109087.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_141f1493d0,zapsplat_foley_metal_scrape_scratch_slide_on_rusty_surface_109088.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_19d1d774e2,zapsplat_foley_metal_scrape_scratch_squeak_sharp_item_grind_into_metal_109091.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_261584d2ff,zapsplat_foley_metal_item_saw_scrape_slide_on_metal_short_fast_109075.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_37f5971bdf,zapsplat_foley_metal_scrape_scratch_thin_sharp_item_across_metal_surface_109094.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_3de941028e,zapsplat_foley_metal_scrape_scratch_short_001_109084.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_4128891a7c,zapsplat_foley_metal_scrape_scratch_stuttering_109092.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_4fd1ccf462,zapsplat_foley_metal_scrape_scratch_sharp_tool_slide_scratch_grind_resistance_on_metal_109083.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_50351ebe54,zapsplat_foley_metal_scrape_scratch_thin_sharp_item_across_metal_surface_stuttery_at_end_109093.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_54e6fa07ae,zapsplat_foley_metal_scrape_scratch_screech_short_109080.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_638d2f45bd,zapsplat_foley_metal_scrape_scratch_sharp_fork_push_hard_into_metal_surface_grind_screech_shrill_109082.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_664b4476bb,zapsplat_foley_metal_scrape_scratch_screech_softer_squeaking_109081.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_66b06e866a,zapsplat_foley_metal_scrape_very_sharp_spike_scrape_remove_109104.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_6a2481f963,zapsplat_foley_metal_scrape_smooth_sharp_spike_movement_slide_on_metal_surface_medium_109098.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_7879b3b60a,zapsplat_foley_metal_clunk_forced_scrape_scratch_screech_109133.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_7aca3b04f8,zapsplat_foley_metal_scrape_spike_sharp_tool_scratch_metal_slide_glitchy_movement_109101.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_81c0bcff96,zapsplat_foley_metal_scrape_spiked_impliment_smooth_slide_scratch_on_metal_surface_into_screech_109102.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_96db70b1ff,zapsplat_foley_metal_scrape_screech_scratch_spiked_impliment_on_metal_bounces_109096.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_a0bffea4d8,zapsplat_foley_metal_scrape_very_sharp_spike_weak_short_scratch_flex_109107.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_a21b1a7cc4,zapsplat_foley_metal_scrape_scratch_spike_forcefully_slide_along_metal_strut_screech_109089.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_bcdd8b5b46,zapsplat_foley_metal_scrape_scratch_short_double_109086.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_bcfa334f49,zapsplat_foley_metal_item_saw_slide_and_scrape_on_smooth_metal_short_109077.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_bd63f4d788,zapsplat_foley_metal_scrape_scratch_spiked_impliment_smooth_slide_on_metal_into_screeching_scratch_109090.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_c567403e5f,zapsplat_foley_metal_item_saw_blade_scrape_on_smooth_metal_clunk_109074.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_d4e62d55f0,zapsplat_foley_metal_scrape_scratch_short_002_109085.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_da0ca6f300,zapsplat_foley_metal_scrape_screech_scratch_sharp_tool_on_metal_109095.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_df8c2c2b1d,zapsplat_foley_metal_scrape_very_sharp_spike_short_scratch_shing_109106.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_e337640956,zapsplat_foley_metal_scrape_grind_shrill_groan_pressure_stress_long_109079.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_e52782dc3c,zapsplat_foley_metal_scrape_very_sharp_spike_hard_short_scratch_resonate_109103.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_e5fb5aef4d,zapsplat_foley_metal_scrape_smooth_sharp_spike_slide_across_metal_surface_medium_short_109099.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_e8d5f99c82,zapsplat_foley_metal_scrape_very_sharp_spike_short_scratch_scrape_109105.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_f5c20f0310,zapsplat_foley_metal_item_saw_scrape_slide_on_smooth_metal_short_109076.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_fa41d98f11,zapsplat_foley_metal_scrape_smooth_sharp_spike_slide_along_metal_109100.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_ff4d452c29,zapsplat_foley_metal_scrape_shrill_screech_rising_horror_like_climax_109097.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-scrapes/,ZapSplat Standard License,normal_environment,environment,metal_scrape_scratch,,,,mp3,,,True,Environment
zapsplat_108724d984,zapsplat_impacts_metal_sheet_thin_hit_bend_111649.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_11f85cc0be,zapsplat_impacts_metal_sheet_thin_dull_wobble_111648.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_21b5120f6d,zapsplat_impacts_metal_sheet_thin_impact_drop_flat_on_ground_002_111670.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_28d5f9cdeb,zapsplat_impacts_metal_sheet_thin_hit_bright_wobble_111650.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_3fc1f1fdc4,zapsplat_impacts_metal_sheet_thin_shake_hard_comical_111679.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_4021c84b8c,zapsplat_impacts_metal_sheet_thin_hit_object_clatter_wobble_001_111657.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_435ff775ed,zapsplat_impacts_metal_sheet_thin_scrape_wobble_001_111676.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_48f6282ca9,zapsplat_impacts_metal_sheet_thin_hit_wobble_shake_003_111663.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_4f19cfbc55,zapsplat_impacts_metal_sheet_thin_impact_drop_flat_on_ground_001_111669.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_58a7d61b7d,zapsplat_impacts_metal_sheet_thin_hit_object_clatter_wobble_002_111658.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_5e4b8d0ac0,zapsplat_impacts_metal_sheet_thin_hit_drop_wobble_111651.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_6218995e84,zapsplat_impacts_metal_sheet_thin_hit_light_crash_wobble_111654.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_62fee2a7a1,zapsplat_impacts_metal_sheet_thin_impact_dull_hit_wobble_002_111673.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_7593d598bb,zapsplat_impacts_metal_sheet_thin_impact_drop_flat_on_ground_003_111671.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_865a2e417a,zapsplat_impacts_metal_sheet_thin_hit_hard_wobble_111653.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_8d09f627b6,zapsplat_impacts_metal_sheet_thin_scrape_wobble_002_111677.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_94099144a5,zapsplat_impacts_metal_sheet_thin_impact_dull_hit_wobble_003_111674.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_9518fc6de1,zapsplat_impacts_metal_sheet_thin_hit_ground_clatter_wobble_111652.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_95c4350bbc,zapsplat_impacts_metal_sheet_thin_hit_x2_wobble_111668.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_aa902b789c,zapsplat_impacts_metal_sheet_thin_hit_wobble_whine_001_111666.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_ad3682ea8c,zapsplat_impacts_metal_sheet_thin_hit_wobble_shake_002_111662.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_b170af6239,zapsplat_impacts_metal_sheet_thin_hit_medium_bright_slight_wobble_111655.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_c637151e99,zapsplat_impacts_metal_sheet_thin_hit_object_clatter_wobble_003_111659.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_c7f2b9dac3,zapsplat_impacts_metal_sheet_thin_hit_stand_up_wobble_111660.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_cd24c1656f,zapsplat_impacts_metal_sheet_thin_shake_hit_medium_short_111680.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_d7a62d2e54,zapsplat_impacts_metal_sheet_thin_hit_wobble_shake_001_111661.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_d932086ac3,zapsplat_impacts_metal_sheet_thin_hit_wobble_shake_111665.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_da633fec4c,zapsplat_impacts_metal_sheet_thin_hit_wobble_whine_002_111667.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_e2cb8d4f3f,zapsplat_impacts_metal_sheet_thin_hit_medium_wobble_rattle_111656.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_e6222f8ba2,zapsplat_impacts_metal_sheet_thin_hit_wobble_shake_004_111664.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_f0359dc1bc,zapsplat_impacts_metal_sheet_thin_light_hit_dull_wobble_111675.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_f69b029151,zapsplat_impacts_metal_sheet_thin_shake_hit_wobble_high_pitched_111681.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_f6a0a71146,zapsplat_impacts_metal_sheet_thin_scrape_wobble_003_111678.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_fca78494bd,zapsplat_impacts_metal_sheet_thin_impact_dull_hit_wobble_001_111672.mp3,ZapSplat,https://www.zapsplat.com/sound-effect-packs/metal-sheet-impacts/,ZapSplat Standard License,normal_environment,environment,metal_sheet_impact,,,,mp3,good,yes,True,Environment
zapsplat_2bcd7f85bb,transportation_car_start_off_external_garage_mini_cooper_bmw_001.mp3,ZapSplat,https://www.zapsplat.com/music/car-start-then-engine-off-recorded-externally-of-car-in-medium-sized-garage-mini-cooper-bmw-1/,ZapSplat Standard License,normal_environment,environment,mini_cooper_garage_start_off_001,,,,mp3,,,True,Environment
